continent,location,date,total_cases,new_cases,total_deaths,new_deaths,total_tests,new_tests,positive_rate,total_vaccinations,people_vaccinated,people_fully_vaccinated,new_vaccinations,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,life_expectancy,human_development_index
Asia,India,2021-09-17,33417390,35662,444529,281,549229149,1527420,0.0197,777387850,586105233,191282617,6046209,1393409033,450.419,28.2,5.989,3.414,6426.674,69.66,0.645
Asia,India,2021-09-18,33448163,30773,444838,309,550780273,1551124,0.02,796015119,597205296,198809823,18627269,1393409033,450.419,28.2,5.989,3.414,6426.674,69.66,0.645
Asia,India,2021-09-19,33478419,30256,445133,295,552340168,1559895,0.0203,804778696,602206789,202571907,8763577,1393409033,450.419,28.2,5.989,3.414,6426.674,69.66,0.645
Asia,India,2021-09-20,33504534,26115,445385,252,553621766,1281598,0.0203,812232516,606563237,205669279,7453820,1393409033,450.419,28.2,5.989,3.414,6426.674,69.66,0.645
Asia,India,2021-09-21,33531498,26964,445768,383,555035717,1413951,0.0203,821836262,612360533,209475729,9603746,1393409033,450.419,28.2,5.989,3.414,6426.674,69.66,0.645
Asia,India,2021-09-22,33563421,31923,446050,282,556754282,1718565,0.0202,827297973,615659928,211638045,5461711,1393409033,450.419,28.2,5.989,3.414,6426.674,69.66,0.645
Asia,India,2021-09-23,33594803,31382,446368,318,558367013,1612731,0.02,837239837,621209052,216030785,9941864,1393409033,450.419,28.2,5.989,3.414,6426.674,69.66,0.645
Asia,India,2021-09-24,33624419,29616,446658,290,559932709,1565696,0.0193,847653817,627322598,220331219,10413980,1393409033,450.419,28.2,5.989,3.414,6426.674,69.66,0.645
Asia,India,2021-09-25,33652745,28326,446918,260,561661383,1728674,0.0188,852156699,629574531,222582168,4502882,1393409033,450.419,28.2,5.989,3.414,6426.674,69.66,0.645
Asia,India,2021-09-26,33678786,26041,447194,276,563243245,1581862,0.0184,855791746,631601656,224190090,3635047,1393409033,450.419,28.2,5.989,3.414,6426.674,69.66,0.645
Asia,India,2021-09-27,33697581,18795,447373,179,564408251,1165006,0.0179,868774116,639303166,229470950,12982370,1393409033,450.419,28.2,5.989,3.414,6426.674,69.66,0.645
Asia,India,2021-09-28,33716451,18870,447751,378,565730031,1321780,0.0173,873244661,641845931,231398730,4470545,1393409033,450.419,28.2,5.989,3.414,6426.674,69.66,0.645
Asia,India,2021-09-29,33739980,23529,448062,311,567450185,1720154,0.0165,879692465,645293313,234399152,6447804,1393409033,450.419,28.2,5.989,3.414,6426.674,69.66,0.645
Asia,India,2021-09-30,33766707,26727,448339,277,568956439,1506254,0.0162,886425292,648949043,237476249,6732827,1393409033,450.419,28.2,5.989,3.414,6426.674,69.66,0.645
Asia,India,2021-10-01,33791061,24354,448573,234,570477338,1520899,0.0158,893203984,652744197,240459787,6778692,1393409033,450.419,28.2,5.989,3.414,6426.674,69.66,0.645
Asia,India,2021-10-02,33813903,22842,448817,244,571994990,1517652,0.0156,901004270,656956299,244047971,7800286,1393409033,450.419,28.2,5.989,3.414,6426.674,69.66,0.645
Asia,India,2021-10-03,33834702,20799,448997,180,573260724,1265734,0.0156,906155473,659744381,246411092,5151203,1393409033,450.419,28.2,5.989,3.414,6426.674,69.66,0.645
Asia,India,2021-10-04,33853048,18346,449260,263,574252400,991676,0.0158,911080329,662266667,248813662,4924856,1393409033,450.419,28.2,5.989,3.414,6426.674,69.66,0.645
Asia,India,2021-10-05,33871881,18833,449538,278,575394042,1141642,0.0161,918129250,666078231,252051019,7048921,1393409033,450.419,28.2,5.989,3.414,6426.674,69.66,0.645
Asia,India,2021-10-06,33894312,22431,449856,318,576803867,1409825,0.0165,923526951,668975929,254551022,5397701,1393409033,450.419,28.2,5.989,3.414,6426.674,69.66,0.645
Asia,India,2021-10-07,33915569,21257,450127,271,578657484,1853617,0.0153,927173859,670864526,256309333,3646908,1393409033,450.419,28.2,5.989,3.414,6426.674,69.66,0.645
Asia,India,2021-10-08,33935309,19740,450375,248,580043190,1385706,0.0151,935219767,675161305,260058462,8045908,1393409033,450.419,28.2,5.989,3.414,6426.674,69.66,0.645
Asia,India,2021-10-09,33953475,18166,450589,214,581312481,1269291,0.015,943033918,679245181,263788737,7814151,1393409033,450.419,28.2,5.989,3.414,6426.674,69.66,0.645
Asia,India,2021-10-10,33971607,18132,450782,193,582595693,1283212,0.0147,951139832,683498355,267641477,8105914,1393409033,450.419,28.2,5.989,3.414,6426.674,69.66,0.645
Asia,India,2021-10-11,33985920,14313,450963,181,583631490,1035797,0.0142,954908095,685337489,269570606,3768263,1393409033,450.419,28.2,5.989,3.414,6426.674,69.66,0.645
Asia,India,2021-10-12,34001743,15823,451189,226,585038043,1406553,0.0135,961339629,688686928,272652701,6431534,1393409033,450.419,28.2,5.989,3.414,6426.674,69.66,0.645
Asia,India,2021-10-13,34020730,18987,451435,246,586363442,1325399,0.0132,965904347,690968314,274936033,4564718,1393409033,450.419,28.2,5.989,3.414,6426.674,69.66,0.645
Asia,India,2021-10-14,34037592,16862,451814,379,587664525,1301083,0.0135,968362051,692134805,276227246,2457704,1393409033,450.419,28.2,5.989,3.414,6426.674,69.66,0.645
Asia,India,2021-10-15,34053573,15981,451980,166,588844673,1180148,0.0134,971163447,693416137,277747310,2801396,1393409033,450.419,28.2,5.989,3.414,6426.674,69.66,0.645
Asia,India,2021-10-16,34067719,14146,452124,144,589835258,990585,0.0134,972686142,693992112,278694030,1522695,1393409033,450.419,28.2,5.989,3.414,6426.674,69.66,0.645
Asia,India,2021-10-17,34081315,13596,452290,166,590935381,1100123,0.0132,976344696,695536360,280808336,3658554,1393409033,450.419,28.2,5.989,3.414,6426.674,69.66,0.645
Asia,India,2021-10-18,34094373,13058,452454,164,591924874,989493,0.0131,978954738,696638920,282315818,2610042,1393409033,450.419,28.2,5.989,3.414,6426.674,69.66,0.645
Asia,India,2021-10-19,34108996,14623,452651,197,593106188,1181314,0.0133,987113051,700140298,286972753,8158313,1393409033,450.419,28.2,5.989,3.414,6426.674,69.66,0.645
Asia,India,2021-10-20,34127450,18454,452811,160,594429890,1323702,0.0132,997399032,705846235,291552797,10285981,1393409033,450.419,28.2,5.989,3.414,6426.674,69.66,0.645
Asia,India,2021-10-21,34143236,15786,453042,231,595742218,1312328,0.0131,1003204289,709552033,293652256,5805257,1393409033,450.419,28.2,5.989,3.414,6426.674,69.66,0.645
Asia,India,2021-10-22,34159562,16326,453708,666,597066481,1324263,0.0129,1009945663,712404590,297541073,6741374,1393409033,450.419,28.2,5.989,3.414,6426.674,69.66,0.645
Asia,India,2021-10-23,34175468,15906,454269,561,598431162,1364681,0.0125,1013637431,714084133,299553298,3691768,1393409033,450.419,28.2,5.989,3.414,6426.674,69.66,0.645
Asia,India,2021-10-24,34189774,14306,454712,443,599771320,1340158,0.0123,1022267850,717676310,304591540,8630419,1393409033,450.419,28.2,5.989,3.414,6426.674,69.66,0.645
Asia,India,2021-10-25,34202202,12428,455068,356,600769717,998397,0.0122,1024149949,718444141,305705808,1882099,1393409033,450.419,28.2,5.989,3.414,6426.674,69.66,0.645
Asia,India,2021-10-26,34215653,13451,455653,585,601901543,1131826,0.0121,1030850079,721149084,309700995,6700130,1393409033,450.419,28.2,5.989,3.414,6426.674,69.66,0.645
Asia,India,2021-10-27,34231809,16156,456386,733,603207505,1305962,0.0119,1036568410,723424864,313143546,5718331,1393409033,450.419,28.2,5.989,3.414,6426.674,69.66,0.645
Asia,India,2021-10-28,34246157,14348,457191,805,604498405,1290900,0.0118,1042458533,725633405,316825128,5890123,1393409033,450.419,28.2,5.989,3.414,6426.674,69.66,0.645
Asia,India,2021-10-29,34260470,14313,457740,549,605885769,1387364,0.0114,1051708635,729199887,322508748,9250102,1393409033,450.419,28.2,5.989,3.414,6426.674,69.66,0.645
Asia,India,2021-10-30,34273300,12830,458186,446,607062619,1176850,0.0113,1058489433,731811996,326677437,6780798,1393409033,450.419,28.2,5.989,3.414,6426.674,69.66,0.645
Asia,India,2021-10-31,34285814,12514,458437,251,608319915,1257296,0.0112,1062631351,733542729,329088622,4141918,1393409033,450.419,28.2,5.989,3.414,6426.674,69.66,0.645
Asia,India,2021-11-01,34296237,10423,458880,443,609201294,881379,0.0112,1067654329,735580368,332073961,5022978,1393409033,450.419,28.2,5.989,3.414,6426.674,69.66,0.645
Asia,India,2021-11-02,34308140,11903,459191,311,610210339,1009045,0.0111,1069718646,736446575,333272071,2064317,1393409033,450.419,28.2,5.989,3.414,6426.674,69.66,0.645
Asia,India,2021-11-03,34321025,12885,459652,461,611278853,1068514,0.0111,1075059421,738501950,336557471,5340775,1393409033,450.419,28.2,5.989,3.414,6426.674,69.66,0.645
Asia,India,2021-11-04,34333754,12729,459873,221,612346767,1067914,0.0112,1077107323,739357801,337749522,2047902,1393409033,450.419,28.2,5.989,3.414,6426.674,69.66,0.645
Asia,India,2021-11-05,34344683,10929,460265,392,613017614,670847,0.0118,1077793623,739594039,338199584,686300,1393409033,450.419,28.2,5.989,3.414,6426.674,69.66,0.645
Asia,India,2021-11-06,34355509,10826,460791,526,613965751,948137,0.0119,1080177477,740368395,339809082,2383854,1393409033,450.419,28.2,5.989,3.414,6426.674,69.66,0.645
Asia,India,2021-11-07,34366987,11478,461057,266,614885747,919996,0.0124,1083142285,741210655,341931630,2964808,1393409033,450.419,28.2,5.989,3.414,6426.674,69.66,0.645
Asia,India,2021-11-08,34377113,10126,461389,332,616071949,1186202,0.0118,1088236037,742750155,345485882,5093752,1393409033,450.419,28.2,5.989,3.414,6426.674,69.66,0.645
Asia,India,2021-11-09,34388579,11466,461849,460,617223931,1151982,0.0115,1092148139,743984381,348163758,3912102,1393409033,450.419,28.2,5.989,3.414,6426.674,69.66,0.645
Asia,India,2021-11-10,34401670,13091,462189,340,618502659,1278728,0.0112,1097806371,745597244,352209127,5658232,1393409033,450.419,28.2,5.989,3.414,6426.674,69.66,0.645
Asia,India,2021-11-11,34414186,12516,462690,501,619902064,1399405,0.0106,1102775592,746872225,355903367,4969221,1393409033,450.419,28.2,5.989,3.414,6426.674,69.66,0.645
Asia,India,2021-11-12,34426036,11850,463245,555,621067350,1165286,0.0101,1111423316,749179463,362243853,8647724,1393409033,450.419,28.2,5.989,3.414,6426.674,69.66,0.645
Asia,India,2021-11-13,34437307,11271,463530,285,622333939,1266589,0.0098,1119180353,751481608,367698745,7757037,1393409033,450.419,28.2,5.989,3.414,6426.674,69.66,0.645
Asia,India,2021-11-14,34447536,10229,463655,125,623751344,1417405,0.0091,1122889436,752662221,370227215,3709083,1393409033,450.419,28.2,5.989,3.414,6426.674,69.66,0.645
Asia,India,2021-11-15,34456401,8865,463852,197,624666542,915198,0.0092,1126981490,753932806,373048684,4092054,1393409033,450.419,28.2,5.989,3.414,6426.674,69.66,0.645
Asia,India,2021-11-16,34466598,10197,464153,301,625774159,1107617,0.0091,1133688213,756052687,377635526,6706723,1393409033,450.419,28.2,5.989,3.414,6426.674,69.66,0.645
Asia,India,2021-11-17,34478517,11919,464623,470,627016336,1242177,0.009,1141006707,758251605,382755102,7318494,1393409033,450.419,28.2,5.989,3.414,6426.674,69.66,0.645
Asia,India,2021-11-18,34489623,11106,465082,459,628248841,1232505,0.009,1148786886,760532284,388254602,7780179,1393409033,450.419,28.2,5.989,3.414,6426.674,69.66,0.645
Asia,India,2021-11-19,34499925,10302,465349,267,629387540,1138699,0.0089,1153595556,762169283,391426273,4808670,1393409033,450.419,28.2,5.989,3.414,6426.674,69.66,0.645
Asia,India,2021-11-20,34510413,10488,465662,313,630575279,1187739,0.0089,1163685005,765364845,398320160,10089449,1393409033,450.419,28.2,5.989,3.414,6426.674,69.66,0.645
Asia,India,2021-11-21,34518901,8488,465911,249,631649378,1074099,0.009,1168057227,766988022,401069205,4372222,1393409033,450.419,28.2,5.989,3.414,6426.674,69.66,0.645
Asia,India,2021-11-22,34526480,7579,466147,236,632524259,874881,0.0089,1175843376,769596553,406246823,7786149,1393409033,450.419,28.2,5.989,3.414,6426.674,69.66,0.645
Asia,India,2021-11-23,34535763,9283,466584,437,633489239,964980,0.009,1183947210,772215710,411731500,8103834,1393409033,450.419,28.2,5.989,3.414,6426.674,69.66,0.645
Asia,India,2021-11-24,34544882,9119,466980,396,634774225,1284986,0.0086,1193769229,775076432,418692797,9822019,1393409033,450.419,28.2,5.989,3.414,6426.674,69.66,0.645
Asia,India,2021-11-25,34555431,10549,467468,488,635924763,1150538,0.0086,1198528642,776515911,422012731,4759413,1393409033,450.419,28.2,5.989,3.414,6426.674,69.66,0.645
Asia,India,2021-11-26,34563749,8318,467933,465,637106009,1181246,0.0083,1210758081,780551005,430207076,12229439,1393409033,450.419,28.2,5.989,3.414,6426.674,69.66,0.645
Asia,India,2021-11-27,34572523,8774,468554,621,638247889,1141880,0.0081,1212493046,781075743,431417303,1734965,1393409033,450.419,28.2,5.989,3.414,6426.674,69.66,0.645
Asia,India,2021-11-28,34580832,8309,468790,236,639427262,1179373,0.008,1223194701,784647922,438546779,10701655,1393409033,450.419,28.2,5.989,3.414,6426.674,69.66,0.645
Asia,India,2021-11-29,34587822,6990,468980,190,640291325,864063,0.0079,1228492006,786355397,442136609,5297305,1393409033,450.419,28.2,5.989,3.414,6426.674,69.66,0.645
Asia,India,2021-11-30,34596776,8954,469247,267,641303848,1012523,0.0078,1237055142,789054196,448000946,8563136,1393409033,450.419,28.2,5.989,3.414,6426.674,69.66,0.645
Asia,India,2021-12-01,34606541,9765,469724,477,642412315,1108467,0.0081,1245517176,791626543,453890633,8462034,1393409033,450.419,28.2,5.989,3.414,6426.674,69.66,0.645
Asia,India,2021-12-02,34615757,9216,470115,391,643510926,1098611,0.008,1255866411,794528313,461338098,10349235,1393409033,450.419,28.2,5.989,3.414,6426.674,69.66,0.645
Asia,India,2021-12-03,34624360,8603,470530,415,644668082,1157156,0.008,1261728028,796283823,465444205,5861617,1393409033,450.419,28.2,5.989,3.414,6426.674,69.66,0.645
Asia,India,2021-12-04,34624360,0,470530,0,646026786,1358704,0.0067,1273806245,799745524,474060721,12078217,1393409033,450.419,28.2,5.989,3.414,6426.674,69.66,0.645
Asia,India,2021-12-05,34641561,17201,473537,3007,647252850,1226064,0.0078,1278763558,801417375,477346183,4957313,1393409033,450.419,28.2,5.989,3.414,6426.674,69.66,0.645
Asia,India,2021-12-06,34648383,6822,473757,220,648259067,1006217,0.0076,1283718063,802894059,480824004,4954505,1393409033,450.419,28.2,5.989,3.414,6426.674,69.66,0.645
Asia,India,2021-12-07,34656822,8439,473952,195,649447014,1187947,0.0074,1291962219,805404596,486557623,8244156,1393409033,450.419,28.2,5.989,3.414,6426.674,69.66,0.645
Asia,India,2021-12-08,34666241,9419,474111,159,650660144,1213130,0.0072,1299875078,807755550,492119528,7912859,1393409033,450.419,28.2,5.989,3.414,6426.674,69.66,0.645
Asia,India,2021-12-09,34674643,8402,474479,368,651950127,1289983,0.007,1308244539,810142506,498102033,8369461,1393409033,450.419,28.2,5.989,3.414,6426.674,69.66,0.645
Asia,India,2021-12-10,34682633,7990,474872,393,653243539,1293412,0.0068,1312375088,811443992,500931096,4130549,1393409033,450.419,28.2,5.989,3.414,6426.674,69.66,0.645
Asia,India,2021-12-11,34690510,7877,475434,562,654627300,1383761,0.0077,1327494248,815387998,512106250,15119160,1393409033,450.419,28.2,5.989,3.414,6426.674,69.66,0.645
Asia,India,2021-12-12,34697860,7350,475636,202,655816759,1189459,0.0066,1331399226,816708250,514690976,3904978,1393409033,450.419,28.2,5.989,3.414,6426.674,69.66,0.645
Asia,India,2021-12-13,34703644,5784,475888,252,656672451,855692,0.0066,1335465563,817907560,517558003,4066337,1393409033,450.419,28.2,5.989,3.414,6426.674,69.66,0.645
Asia,India,2021-12-14,34710628,6984,476135,247,657662933,990482,0.0065,1346291425,820963910,525327515,10825862,1393409033,450.419,28.2,5.989,3.414,6426.674,69.66,0.645
Asia,India,2021-12-15,34718602,7974,476478,343,658847816,1184883,0.0064,1352485358,822545653,529939705,6193933,1393409033,450.419,28.2,5.989,3.414,6426.674,69.66,0.645
Asia,India,2021-12-16,34726049,7447,476869,391,660247762,1399946,0.0062,1356491248,823451038,533040210,4005890,1393409033,450.419,28.2,5.989,3.414,6426.674,69.66,0.645
Asia,India,2021-12-17,34726049,0,476869,0,661507694,1259932,0.0053,1365366923,825531190,539835733,8875675,1393409033,450.419,28.2,5.989,3.414,6426.674,69.66,0.645
Asia,India,2021-12-18,34733194,7145,477158,289,662897388,1389694,0.0052,1373057489,827368472,545689017,7690566,1393409033,450.419,28.2,5.989,3.414,6426.674,69.66,0.645
Asia,India,2021-12-19,34746838,13644,477554,396,664109365,1211977,0.0059,1376428862,828319595,548109267,3371373,1393409033,450.419,28.2,5.989,3.414,6426.674,69.66,0.645
Asia,India,2021-12-20,34752164,5326,478007,453,665112580,1003215,0.0057,1380223188,829219869,551003319,3794326,1393409033,450.419,28.2,5.989,3.414,6426.674,69.66,0.645
Asia,India,2021-12-21,34758481,6317,478325,318,666126659,1014079,0.0057,1388521671,831142523,557379148,8298483,1393409033,450.419,28.2,5.989,3.414,6426.674,69.66,0.645
Asia,India,2021-12-22,34765976,7495,478759,434,667356171,1229512,0.0056,1391050278,831763875,559286403,2528607,1393409033,450.419,28.2,5.989,3.414,6426.674,69.66,0.645
Asia,India,2021-12-23,34772626,6650,479133,374,668643929,1287758,0.0055,1398221289,833265701,564955588,7171011,1393409033,450.419,28.2,5.989,3.414,6426.674,69.66,0.645
Asia,India,2021-12-24,34779815,7189,479520,387,669809816,1165887,0.0065,1404556570,834737784,569818786,6335281,1393409033,450.419,28.2,5.989,3.414,6426.674,69.66,0.645
Asia,India,2021-12-25,34786802,6987,479682,162,671051627,1241811,0.0066,1413981791,837078735,576903056,9425221,1393409033,450.419,28.2,5.989,3.414,6426.674,69.66,0.645
Asia,India,2021-12-26,34793333,6531,479997,315,671997082,945455,0.0059,1414731603,837294288,577437315,749812,1393409033,450.419,28.2,5.989,3.414,6426.674,69.66,0.645
Asia,India,2021-12-27,34799691,6358,480290,293,672936621,939539,0.0061,1418447119,838318164,580128955,3715516,1393409033,450.419,28.2,5.989,3.414,6426.674,69.66,0.645
Asia,India,2021-12-28,34808886,9195,480592,302,674078531,1141910,0.0063,1426069774,840095473,585974301,7622655,1393409033,450.419,28.2,5.989,3.414,6426.674,69.66,0.645
Asia,India,2021-12-29,34822040,13154,480860,268,675246143,1167612,0.0071,1435195841,842315450,592880391,9126067,1393409033,450.419,28.2,5.989,3.414,6426.674,69.66,0.645
Asia,India,2021-12-30,34838804,16764,481080,220,676445395,1199252,0.0085,1438717497,843220793,595496704,3521656,1393409033,450.419,28.2,5.989,3.414,6426.674,69.66,0.645
Asia,India,2021-12-31,34861579,22775,481486,406,677878255,1432860,0.0101,1448865422,845640601,603224821,10147925,1393409033,450.419,28.2,5.989,3.414,6426.674,69.66,0.645
Asia,India,2022-01-01,34889132,27553,481770,284,678989110,1110855,0.0129,1454069802,846975771,607094031,5204380,1393409033,450.419,28.2,5.989,3.414,6426.674,69.66,0.645
Asia,India,2022-01-02,34922882,33750,481893,123,680071486,1082376,0.016,1456586234,847665306,608920928,2516432,1393409033,450.419,28.2,5.989,3.414,6426.674,69.66,0.645
Asia,India,2022-01-03,34960261,37379,482017,124,680950476,878990,0.02,1464526170,852570971,611955199,7939936,1393409033,450.419,28.2,5.989,3.414,6426.674,69.66,0.645
Asia,India,2022-01-04,35018358,58097,482551,534,682428595,1478119,0.0251,1472330269,857788520,614541749,7804099,1393409033,450.419,28.2,5.989,3.414,6426.674,69.66,0.645
Asia,India,2022-01-05,35109286,90928,482876,325,683817242,1388647,0.0335,1482203963,864466425,617737538,9873694,1393409033,450.419,28.2,5.989,3.414,6426.674,69.66,0.645
Asia,India,2022-01-06,35226386,117100,483178,302,685305751,1488509,0.0437,1491991022,871088714,620902308,9787059,1393409033,450.419,28.2,5.989,3.414,6426.674,69.66,0.645
Asia,India,2022-01-07,35368372,141986,483463,285,686819128,1513377,0.0567,1505591911,879625063,625966848,13600889,1393409033,450.419,28.2,5.989,3.414,6426.674,69.66,0.645
Asia,India,2022-01-08,35528004,159632,483790,327,688470959,1651831,0.0674,1508007415,880930714,627076701,2415504,1393409033,450.419,28.2,5.989,3.414,6426.674,69.66,0.645
Asia,India,2022-01-09,35707727,179723,483936,146,690034525,1563566,0.0788,1517705282,886204082,631501200,9697867,1393409033,450.419,28.2,5.989,3.414,6426.674,69.66,0.645
Asia,India,2022-01-10,35875790,168063,484213,277,691575352,1540827,0.0862,1524222751,889459819,634265259,6517469,1393409033,450.419,28.2,5.989,3.414,6426.674,69.66,0.645
Asia,India,2022-01-11,36070510,194720,484655,442,693155280,1579928,0.0981,1537841948,895852039,640117846,13619197,1393409033,450.419,28.2,5.989,3.414,6426.674,69.66,0.645
Asia,India,2022-01-12,36317927,247417,485035,380,695274380,2119100,0.1055,1544297708,898710263,643070555,6455760,1393409033,450.419,28.2,5.989,3.414,6426.674,69.66,0.645
Asia,India,2022-01-13,36582129,264202,485446,411,,,0.1141,1553919710,903038624,647586748,9622002,1393409033,450.419,28.2,5.989,3.414,6426.674,69.66,0.645
Asia,India,2022-01-14,36850962,268833,485752,306,699099084,,0.1207,1556478542,904086765,648878102,2558832,1393409033,450.419,28.2,5.989,3.414,6426.674,69.66,0.645
Asia,India,2022-01-15,37122164,271202,486066,314,700712824,1613740,0.1302,1565638547,908005349,653514044,9160005,1393409033,450.419,28.2,5.989,3.414,6426.674,69.66,0.645
Asia,India,2022-01-16,37380253,258089,486451,385,702448838,1736014,0.1347,1570696006,910386043,656011893,5057459,1393409033,450.419,28.2,5.989,3.414,6426.674,69.66,0.645
Asia,India,2022-01-17,37618271,238018,486761,310,703762282,1313444,0.143,1575863289,912552134,658614500,5167283,1393409033,450.419,28.2,5.989,3.414,6426.674,69.66,0.645
Asia,India,2022-01-18,37901241,282970,487202,441,705411425,1649143,0.1494,1576006300,912567911,658765881,143011,1393409033,450.419,28.2,5.989,3.414,6426.674,69.66,0.645
Asia,India,2022-01-19,38218773,317532,487693,491,707421650,2010225,0.1565,1592451490,919059606,667552043,16445190,1393409033,450.419,28.2,5.989,3.414,6426.674,69.66,0.645
Asia,India,2022-01-20,38566027,347254,488396,703,709356830,1935180,0.163,1600333779,922087216,671853985,7882289,1393409033,450.419,28.2,5.989,3.414,6426.674,69.66,0.645
Asia,India,2022-01-21,38903731,337704,488884,488,711538938,2182108,0.165,1609613007,925500152,677041072,9279228,1393409033,450.419,28.2,5.989,3.414,6426.674,69.66,0.645
Asia,India,2022-01-22,39237264,333533,489409,525,713499892,1960954,0.1654,1617088106,928133309,681368115,7475099,1393409033,450.419,28.2,5.989,3.414,6426.674,69.66,0.645
Asia,India,2022-01-23,39543328,306064,489848,439,715520580,2020688,0.1655,1622210924,929971622,684436700,5122818,1393409033,450.419,28.2,5.989,3.414,6426.674,69.66,0.645
Asia,India,2022-01-24,39799202,255874,490462,614,716995333,1474753,0.1648,1623419845,930359898,685102189,1208921,1393409033,450.419,28.2,5.989,3.414,6426.674,69.66,0.645
Asia,India,2022-01-25,40085116,285914,491127,665,718802433,1807100,0.1631,1630312330,932606511,689133722,6892485,1393409033,450.419,28.2,5.989,3.414,6426.674,69.66,0.645
Asia,India,2022-01-26,40371500,286384,491700,573,720572178,1769745,0.1637,1636183520,934468791,692645423,5871190,1393409033,450.419,28.2,5.989,3.414,6426.674,69.66,0.645
Asia,India,2022-01-27,40622709,251209,492327,627,722166248,1594070,0.1606,1639112704,935294849,694410120,2929184,1393409033,450.419,28.2,5.989,3.414,6426.674,69.66,0.645
Asia,India,2022-01-28,40858241,235532,493198,871,723748555,1582307,0.1601,1645293992,937107027,698115220,6181288,1393409033,450.419,28.2,5.989,3.414,6426.674,69.66,0.645
Asia,India,2022-01-29,41092522,234281,494091,893,725774705,2026150,0.1511,1650461284,938645671,701262521,5167292,1393409033,450.419,28.2,5.989,3.414,6426.674,69.66,0.645
Asia,India,2022-01-30,41302440,209918,495050,959,727390698,1615993,0.1482,1657362150,940755706,705405482,6900866,1393409033,450.419,28.2,5.989,3.414,6426.674,69.66,0.645
Asia,India,2022-01-31,41469499,167059,496242,1192,728997813,1607115,0.1392,1664786038,943027714,709926447,7423888,1393409033,450.419,28.2,5.989,3.414,6426.674,69.66,0.645
Asia,India,2022-02-01,41630885,161386,497975,1733,730697193,1699380,0.13,1671163877,944749420,714073668,6377839,1393409033,450.419,28.2,5.989,3.414,6426.674,69.66,0.645
Asia,India,2022-02-02,41803318,172433,498983,1008,732439986,1742793,0.1206,1677030680,946259127,717972069,5866803,1393409033,450.419,28.2,5.989,3.414,6426.674,69.66,0.645
Asia,India,2022-02-03,41952712,149394,500055,1072,734192614,1752628,0.1106,1681517744,947341172,721020585,4487064,1393409033,450.419,28.2,5.989,3.414,6426.674,69.66,0.645
Asia,India,2022-02-04,42080664,127952,501114,1059,735804280,1611666,0.1014,1687048487,948717449,724768356,5530743,1393409033,450.419,28.2,5.989,3.414,6426.674,69.66,0.645
Asia,India,2022-02-05,42188138,107474,501979,865,737932233,2127953,0.0901,1693177165,950308975,728875616,6128678,1393409033,450.419,28.2,5.989,3.414,6426.674,69.66,0.645
Asia,India,2022-02-06,42272014,83876,502874,895,740187141,2254908,0.0758,1695886196,951213177,730532500,2709031,1393409033,450.419,28.2,5.989,3.414,6426.674,69.66,0.645
Asia,India,2022-02-07,42339611,67597,504062,1188,741561587,1374446,0.0693,1696048044,951263816,730627102,161848,1393409033,450.419,28.2,5.989,3.414,6426.674,69.66,0.645
Asia,India,2022-02-08,42410976,71365,505279,1217,742908121,1346534,0.0639,1702679391,952678279,736217486,6631347,1393409033,450.419,28.2,5.989,3.414,6426.674,69.66,0.645
Asia,India,2022-02-09,42478060,67084,506520,1241,744684750,1776629,0.0551,1710023580,954257234,740575198,7344189,1393409033,450.419,28.2,5.989,3.414,6426.674,69.66,0.645
Asia,India,2022-02-10,42536137,58077,507177,657,746196071,1511321,0.0486,1710398811,954313669,740861221,375231,1393409033,450.419,28.2,5.989,3.414,6426.674,69.66,0.645
Asia,India,2022-02-11,42586544,50407,507981,804,747870047,1673976,0.0419,1720173263,956363985,747888827,9774452,1393409033,450.419,28.2,5.989,3.414,6426.674,69.66,0.645
Asia,India,2022-02-12,42631421,44877,508665,684,749320579,1450532,0.0389,1723371281,957047881,750185166,3198018,1393409033,450.419,28.2,5.989,3.414,6426.674,69.66,0.645
Asia,India,2022-02-13,42665534,34113,509011,346,750735858,1415279,0.0373,1727912049,958033046,753481207,4540768,1393409033,450.419,28.2,5.989,3.414,6426.674,69.66,0.645
Asia,India,2022-02-14,42692943,27409,509358,347,751803766,1067908,0.0345,1729729648,958462316,754746231,1817599,1393409033,450.419,28.2,5.989,3.414,6426.674,69.66,0.645
Asia,India,2022-02-15,42723558,30615,509872,514,753033302,1229536,0.0309,1736068837,959602131,759530099,6339189,1393409033,450.419,28.2,5.989,3.414,6426.674,69.66,0.645
Asia,India,2022-02-16,42754315,30757,510413,541,754284979,1251677,0.0288,1738650284,960091888,761473602,2581447,1393409033,450.419,28.2,5.989,3.414,6426.674,69.66,0.645
Asia,India,2022-02-17,42780235,25920,510905,492,755532460,1247481,0.0261,1743931966,961022242,765507484,5281682,1393409033,450.419,28.2,5.989,3.414,6426.674,69.66,0.645
Asia,India,2022-02-18,42802505,22270,511230,325,756851787,1319327,0.024,1747936912,961693778,768626041,4004946,1393409033,450.419,28.2,5.989,3.414,6426.674,69.66,0.645
Asia,India,2022-02-19,42822473,19968,511903,673,758127480,1275693,0.0217,1751467446,962283459,771380004,3530534,1393409033,450.419,28.2,5.989,3.414,6426.674,69.66,0.645
